date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:28:25	12392/12392	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:18%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar8.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar8.svg	(from http://pixelwibes.com/template/ebazar/html/dist/table.html)
02:28:26	801/801	---M-Z	200	added ('OK')	text/css	date:Tue,%2019%20Sep%202023%2018:08:24%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/css/parsley.css	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/css/parsley.css	(from http://pixelwibes.com/template/ebazar/html/dist/forms.html)
02:28:26	55703/55703	---M-Z	200	added ('OK')	text/javascript	etag:%222ba1605-d997-605ba252c9a80-gzip%22	http://pixelwibes.com/template/ebazar/html/js/page/chart-apex.js	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/js/page/chart-apex.js	(from http://pixelwibes.com/template/ebazar/html/dist/charts.html)
02:28:27	94707/94707	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2019%20Sep%202023%2018:08:24%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/js/parsley.js	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/plugin/parsleyjs/js/parsley.js	(from http://pixelwibes.com/template/ebazar/html/dist/forms.html)
02:28:30	12165/12165	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar2.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar2.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:30	22569/22569	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar1.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar1.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:30	9727/9727	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar5.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar5.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:30	20571/20571	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar6.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar6.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:32	9271/9271	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar7.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar7.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:32	12394/12394	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar8.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar8.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:32	10970/10970	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar9.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/lg/avatar9.svg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:34	26143/26143	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2004%20May%202024%2018:28:33%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar2.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar2.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:34	26143/26143	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2004%20May%202024%2018:28:34%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar3.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar3.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:35	26143/26143	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2004%20May%202024%2018:28:35%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar8.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/xs/avatar8.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/contact.html)
02:28:35	1095/1095	---M-Z	200	added ('OK')	text/javascript	etag:%222ba1609-447-605ba252c9a80-gzip%22	http://pixelwibes.com/template/ebazar/html/js/page/todo.js	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/js/page/todo.js	(from http://pixelwibes.com/template/ebazar/html/dist/todo-list.html)
02:28:35	563/563	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/login-img.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/login-img.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-signin.html)
02:28:36	1116/1116	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/google.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/google.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-signin.html)
02:28:36	106812/106812	---M--	200	added ('OK')	font/woff	etag:W/%221a13c-GxDOCA4lYqi36DlQRNPKg9wRKZk%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons.woff?4601c71fb26c9277391ec80789bfde9c	C:/Users/johnm/Desktop/eeb/cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons289b.woff	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/bootstrap-icons.css)
02:28:38	540/540	---M--	200	added ('OK')	image/png	date:Tue,%2019%20Sep%202023%2018:08:24%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/img/switch.png	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/img/switch.png	(from http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/multi-select/css/multi-select.css)
02:28:44	80504/80504	---M--	200	added ('OK')	font/woff2	etag:W/%2213a78-LeNORn2wta85aJwpaQsm7EA3IQI%22	https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons.woff2?4601c71fb26c9277391ec80789bfde9c	C:/Users/johnm/Desktop/eeb/cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/fonts/bootstrap-icons289b.woff2	(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/bootstrap-icons.css)
02:28:45	645604/645604	UR-M--	200	added ('Partial%20Content')	font/woff	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/fonts/icofont/fonts/icofont.woff	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/fonts/icofont/fonts/icofont.woff	(from http://pixelwibes.com/template/ebazar/html/dist/assets/css/ebazar.style.min.css)
02:29:04	3052/3052	---M--	200	added ('OK')	font/woff	date:Tue,%2019%20Sep%202023%2018:08:22%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/fonts/dropify.woff	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/fonts/dropify.woff	(from http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/css/dropify.min.css)
02:31:04	1969/1969	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:22%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/fonts/dropify.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/fonts/dropify.svg	(from http://pixelwibes.com/template/ebazar/html/dist/assets/plugin/dropify/dist/css/dropify.min.css)
02:31:04	563/563	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/no-data.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/no-data.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/index.html)
02:31:23	563/563	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/forgot-password.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/forgot-password.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-password-reset.html)
02:31:24	563/563	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/verify.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/verify.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-two-step.html)
02:31:24	566/566	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/not_found.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/not_found.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/auth-404.html)
02:31:24	26143/26143	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2004%20May%202024%2018:31:25%20GMT	http://pixelwibes.com/template/ebazar/html/dist/ui-elements/admin-profile.html	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/ui-elements/admin-profile.html	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:26	26143/26143	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2004%20May%202024%2018:31:25%20GMT	http://pixelwibes.com/template/ebazar/html/dist/ui-elements/order-invoices.html	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/ui-elements/order-invoices.html	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:26	26143/26143	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2004%20May%202024%2018:31:27%20GMT	http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-elements/auth-signin.html	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-elements/auth-signin.html	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:27	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/6.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/6.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:27	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/10.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/10.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:28	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/8.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/8.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:29	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/5.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/5.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:30	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/9.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/9.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:30	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/3.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/3.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:30	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/7.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/7.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:30	8827/8827	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/4.jpg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/gallery/4.jpg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-card.html)
02:31:30	563/563	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2019%20Sep%202023%2018:08:16%20GMT	http://pixelwibes.com/template/ebazar/html/dist/assets/images/change-log.svg	C:/Users/johnm/Desktop/eeb/pixelwibes.com/template/ebazar/html/dist/assets/images/change-log.svg	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/changelog.html)
02:31:31	21233/21233	---M-Z	200	added ('OK')	application/javascript	etag:W/%2252f1-MTeJyg4xtlR4TbuosPg/Nk+Gg7Q%22	https://cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js	C:/Users/johnm/Desktop/eeb/cdn.jsdelivr.net/npm/popper.js@1.16.1/dist/umd/popper.min.js	(from http://pixelwibes.com/template/ebazar/html/dist/ui-elements/ui-dropdowns.html)
02:31:31	58/58	---M--	400	error ('Bad%20Request')	text/plain	etag:W/%223a-taO9i3TG0dz45Oeau8VRWJD4Xi8%22	https://cdn.jsdelivr.net/robots.txt		(from https://cdn.jsdelivr.net/npm/bootstrap-icons@1.3.0/font/bootstrap-icons.css)
